TransientID,Classification,Dec (J2000),SDSS,count,mag_info,mag_max,mag_mean,mag_median,mag_min,mag_std,magerr_max,magerr_mean,magerr_std,mjd_std,SN,baseline,mag_baseline
911111210394140913,CV,21.36699,yes,223,16.94,20.6717,19.450222421524664,19.5081,16.9212,0.5303008518369299,0.458016495381972,0.22051548113316474,0.05465402027020476,883.2130990303831,0,2915.982409132099,3.7505000000000024
1202251040584109286,SN,3.2916,yes,33,19.51,20.9892,20.056490909090908,20.2649,17.243,0.8501686911150468,0.479591430736981,0.3001895106331181,0.10899311337190488,562.5879487862549,1,2205.969510104507,3.7462000000000018
1306051290614132849,SN,30.51223,yes,155,18.53,21.3411,19.759793548387098,19.8541,17.5955,0.6479843735767596,0.567824958599617,0.2637774998440725,0.07751446622531019,933.4622372800993,1,2990.9379379976963,3.7455999999999996
1004050010754107909,Var,-2.3453,yes,64,18.13,21.2426,19.0635609375,18.746000000000002,17.5013,0.8819462558972445,0.560715449354297,0.1996007115571998,0.11247205796956142,928.9060004435905,0,2905.988294722003,3.741299999999999
905280091124153385,CV,-9.27114,no,349,15.72,18.8248,17.099578510028653,17.1419,15.0854,0.9383591163780163,0.458524004683242,0.10394380618850597,0.052494121862791565,982.140817571614,0,3067.7058997684944,3.7394
1212101350424137225,CV,36.40073,yes,295,17.41,20.4956,19.206562033898305,19.3543,16.7596,0.7385287789444501,0.4347405009534529,0.1955507027721408,0.05299346066793032,867.4478606566568,0,2938.0398008911943,3.7360000000000007
1210141071214123192,CV,6.94296,yes,344,15.9,19.3974,18.277406395348837,18.3897,15.6634,0.646939845766678,0.5117620254432461,0.14351822691193988,0.049912901273830364,927.7592628644383,0,3081.7639947915013,3.7340000000000018
1109211070144138167,Flare,8.08562,no,277,18.48,20.5884,19.218640072202167,19.1974,16.8554,0.4146860021524168,0.410515191504451,0.20048361509970203,0.048693721954618276,968.5734762872172,0,2962.9332210188077,3.7330000000000005
1301051230574132403,SN,24.74381,yes,187,17.66,21.3351,19.972405347593583,20.0567,17.6027,0.7528611983292453,0.594391291086247,0.2943741545428459,0.10753946163527903,974.9606792204976,1,2992.9079136340006,3.732400000000002
1110161180084108543,SN,17.80215,yes,7,18.13,21.2272,19.162857142857142,18.1262,17.4963,1.598420979026012,0.48902452459515,0.2704583415714361,0.15755837940573622,196.28446953872339,1,414.78506443300284,3.7308999999999983
1309161261124106682,CV,25.72818,yes,171,16.58,20.29,19.06726140350877,19.0659,16.5593,0.6378382258722822,0.474311697456946,0.19257224123994443,0.053318951647378036,892.1897002617943,0,3021.8079876504053,3.730699999999999
902131150174130910,SN,16.08481,no,5,16.83,20.5565,17.62338,16.9294,16.8288,1.6408268897114036,0.519203767960155,0.16818834419207046,0.19622707560144526,171.71590775717095,1,383.97658607650374,3.7276999999999987
1303011350574103320,Flare,34.13554,yes,300,17.95,20.2705,18.957915999999997,18.968049999999998,16.5429,0.27608070934221857,0.59747378284723,0.17518306817279505,0.04291001365269687,850.2826966377468,0,2936.027747036911,3.727599999999999
1011080070294133784,CV,-7.09103,no,16,17.33,20.9861,18.9437,19.030900000000003,17.2616,1.40488668155122,0.496227480514791,0.2255564435417187,0.14465335939001825,939.3077451711666,0,2577.944008830804,3.724499999999999
1303071040744105050,SN,3.06229,yes,190,18.92,21.3731,19.85567157894737,19.96835,17.649,0.6484590168564783,0.529176605550354,0.27098869438474,0.08225653139414885,879.0431204641267,1,2980.856531655001,3.7241
1111221040194145937,CV,5.38163,yes,349,17.3,20.8378,18.55584871060172,18.4386,17.1159,0.7008336249509145,0.599552446688936,0.15907006503574098,0.06181746171039354,896.0964248754343,0,2947.897682326402,3.7219000000000015
1605031230594100807,SN,22.61223,yes,26,18.52,21.427,20.48387692307692,20.48625,17.7068,0.7270375788404283,0.599552446688936,0.3808766882387343,0.122082949078934,929.4686664370449,1,2592.864547372803,3.7201999999999984
1009161290084131880,CV,30.04685,yes,320,14.67,17.2883,16.611306562499998,16.89795,13.5713,0.8501175036912193,0.140804157533609,0.07875304841156845,0.010415100216527308,943.7951955114951,0,3057.774683310199,3.7169999999999987
908290071094126135,Blazar,-7.59798,no,148,15.13,18.8408,17.55708310810811,17.6619,15.1257,0.8207160049207831,0.3257356453561189,0.1085815117332029,0.03897760421596365,920.100607885319,0,3067.691026550805,3.7151000000000014
1305011090534133478,SN,10.75657,yes,48,19.14,21.2735,19.994997916666666,20.11435,17.5606,0.9073739486901327,0.599552446688936,0.31162467514530173,0.13070381314030757,983.6861162034851,1,2771.6813333449027,3.7128999999999976
1105040010554104018,SN,-2.54484,yes,56,17.8,21.5046,19.767330357142857,19.9215,17.7956,0.980256312292332,0.649428536627944,0.2760921697809408,0.12872637046142138,777.6137198333278,1,2635.9012440279985,3.7089999999999996
910291320364139094,CV,32.91337,yes,103,18.55,20.9456,18.92524854368932,18.954,17.2373,0.7888141322691096,0.43532749449661,0.17726815669651033,0.05993787890521345,927.2795073716293,0,2888.945060926104,3.7082999999999977
1409301150184108915,Var,14.6658,yes,397,13.35,17.1097,14.840065743073048,14.8188,13.4032,0.6731058591420653,0.117045702338187,0.059252345484030564,0.006024655233325492,854.2922204914295,0,2975.8985560992005,3.7065
812201120124131860,SN,13.91685,yes,14,17.86,21.2829,19.56645,19.578400000000002,17.5774,1.3001474228539798,0.6117041266388199,0.29463569661862815,0.1723698277524353,534.27574693436,1,1520.9666794676014,3.7055000000000007
1011020151234106150,Blazar,-16.52004,no,167,15.98,18.4668,17.20461377245509,17.3404,14.7623,0.8115215178698587,0.140697306056395,0.0931158031323815,0.019532034435180444,978.5641017926679,0,2957.919768483902,3.7044999999999995
801180120604112518,Flare,-13.21931,no,200,16.03,16.5086,16.319232,16.353250000000003,12.8051,0.2940198097383789,0.142420916959134,0.07243667827839163,0.009994941203206277,844.3906602968717,0,2637.8274089815022,3.703500000000002
711031091214134189,SN,10.65908,yes,49,17.81,21.2513,18.855432653061225,18.2862,17.5492,1.147977780234253,0.5933731486331729,0.2086709741747786,0.1332053315215372,381.26618474463805,1,2458.1343599305983,3.7021000000000015
905231070774139913,SN,7.76952,yes,20,18.17,21.2785,18.907310000000003,18.81655,17.5768,1.0398368915110527,0.573936262044777,0.18948781320265762,0.11567290117707137,646.0420684952154,1,1837.9853046065982,3.7017000000000024
1202241520334122430,CV,52.02466,yes,167,16.01,19.6929,18.5843251497006,18.6619,15.9932,0.7060444928400113,0.276157991420861,0.14929072186350772,0.03768144982173134,906.8017283011193,0,2712.8537486112036,3.6997000000000018
1206091040884152624,SN,4.90674,yes,15,17.59,21.1664,19.75192,20.2784,17.47,1.4056057205753982,0.5399433762466229,0.3138979677003027,0.15961949772829628,848.2441323606228,1,2596.9744733451007,3.6964000000000006
1006021180014134943,CV,19.4716,yes,24,17.74,21.1414,18.986091666666667,18.8786,17.4467,1.067002337276552,0.541529784358711,0.215948350046157,0.12401066283735332,753.4012250886846,0,2870.1835225118994,3.694700000000001
1206171090824101743,CV,8.60175,yes,340,17.34,20.6882,18.90136382352941,19.114449999999998,16.9938,0.8682838101681306,0.413548070009352,0.18361569583838003,0.05931512243139743,942.6291764361271,0,2987.9624917012843,3.694399999999998
1406290091084132499,CV,-10.51662,no,59,17.46,20.7405,17.96891186440678,17.7472,17.0495,0.9083418065989417,0.541264501254804,0.13775388064102814,0.09175203834579788,987.0909990730745,0,3041.7480461574014,3.6910000000000025
1209141181134129658,Flare,17.94632,yes,375,16.79,18.3219,17.952340266666667,17.9719,14.6336,0.22486718136849912,0.298568626541688,0.11891437943788306,0.021754812770608662,915.5546069636924,0,3117.6712885536035,3.6883
1110190210074126561,CV,-20.5365,no,68,17.37,20.9814,19.793026470588234,19.9014,17.2942,0.7434726522623312,0.479782959862155,0.26621411673776113,0.07843242748301855,905.3961316274066,0,2959.8927563540055,3.6872000000000007
1111221120534115711,Blazar,12.27075,yes,380,18.93,20.9218,18.988749210526315,18.9691,17.2355,0.5967226207771332,0.479591430736981,0.1816592035437383,0.05934042162018497,884.2241069079892,0,3096.2965364466,3.686300000000003
1401011260624123136,AGN,26.77274,yes,200,19.62,20.5307,19.7026695,19.73265,16.8482,0.38212330959841256,0.3648104454131529,0.23989364075076267,0.04134486146519645,701.2150647092001,0,2662.7997008449966,3.682500000000001
902191010254145868,CV,2.55029,no,361,16.18,19.847,18.485615789473684,18.5248,16.1723,0.5178927129885754,0.247342781965762,0.14697924643121343,0.030489204672956696,909.3650744622961,0,2964.864053588397,3.6747000000000014
1507080091104135961,CV,-9.89738,no,188,16.91,21.0337,19.09689734042553,19.25745,17.361,0.7875273411047645,0.51039842633849,0.20478898961662043,0.07599061377212221,947.5798874413672,0,3067.686297488406,3.672699999999999
1410301120434103505,Var,11.4275,yes,384,17.53,19.2546,18.43106328125,18.4501,15.5845,0.33928977422498907,0.747488539088126,0.1395555145082047,0.04381678782349135,880.3255620656191,0,3130.2860782173957,3.6700999999999997
1112291520354119881,SN,51.84915,yes,32,14.16,17.7689,16.17271875,16.7992,14.0991,1.3767870750263744,0.149224799809873,0.07816597581073743,0.02267361884187519,594.2780561043147,1,2273.933523206091,3.6697999999999986
711020070134114830,Flare,-7.20344,yes,60,19.09,21.2299,20.252738333333333,20.28895,17.5605,0.6683223661645771,0.63161302452257,0.3407414021469614,0.10606546356526733,963.9013169609824,0,2965.0199436229013,3.6693999999999996
1112310040214127410,CV,-3.8131,no,334,15.24,18.7627,17.47715359281437,17.85355,15.0941,0.9255139920722911,0.164050290344516,0.10355958682536134,0.0243241902731582,907.6512102522471,0,2967.0316362153026,3.6685999999999996
1005121320394119966,Blazar,32.44375,yes,408,18.2,21.2719,19.35616225490196,19.36065,17.6035,0.678010147486855,0.5870305457561279,0.21439858075432755,0.07747893293420366,866.4798698801513,0,3078.349666122813,3.6683999999999983
1504291660384101585,CV,65.01029,no,5,16.88,20.76,17.95634,17.2521,17.0957,1.5717493066643946,0.486221536441635,0.17720725694373354,0.1727615597245186,193.62503479141472,0,432.9656501851059,3.664300000000001
909221040224123096,Blazar,4.2263,yes,278,17.99,21.0049,19.100320503597125,19.16905,17.3426,0.7493191944757949,0.5477284844803799,0.21207350975957356,0.07950936027688506,880.8002587334125,0,2947.8639028821854,3.6622999999999983
1511181210214106367,CV,20.05015,yes,18,17.73,20.9678,18.58521111111111,18.44245,17.305999999999997,1.113086843971405,0.537586917083812,0.18341584585969029,0.11621435457749385,824.8321978993289,0,2193.0221585994004,3.661800000000003
1103010180594116127,Blazar,-18.95487,no,96,16.26,18.3643,17.02119375,17.3485,14.7028,0.9790293047398905,0.150966441447394,0.0902163725041864,0.01956655048324671,849.7829731301456,0,2621.8074652080977,3.6615
1211040071244137294,CV,-6.04633,yes,98,17.55,21.1574,19.50306020408163,19.6822,17.4966,0.9328414794162756,0.53500065925789,0.24765283284068446,0.10696616382991345,973.4123770921127,0,3016.821565393897,3.6607999999999983
1208130010844101062,SN,-2.68354,yes,49,17.69,21.1757,20.11684081632653,20.2109,17.5153,0.9028100113715244,0.5507608118622321,0.34654723969877643,0.1208921850435957,846.6422504679583,1,2992.840408773096,3.660399999999999
1312141070424119491,CV,6.30844,yes,74,16.91,20.5583,19.651395945945943,19.82775,16.8981,0.8330618029399645,0.384792298984252,0.24610327683880748,0.06819242695426293,688.3618200871081,0,2863.064845497698,3.6601999999999997
1006181091244116352,Flare,9.27821,yes,358,17.77,20.3625,18.86867653631285,18.878149999999998,16.7037,0.3210447318366552,0.463684688363882,0.16913839777823528,0.03327553386643076,956.991246441427,0,3081.7836772338196,3.6587999999999994
1010130090154101363,SN,-11.21095,no,230,17.16,20.7612,19.031262608695656,19.09975,17.1028,0.49290466707352154,0.468646538543193,0.1774838836235301,0.03733148898680565,855.8453012858555,1,2965.010711423587,3.6584000000000003
910150040204143496,Blazar,-2.91487,no,258,17.36,20.9975,19.273681395348838,19.2729,17.3401,0.6988267012139439,0.507254292726356,0.20682092105621933,0.06810776681411582,847.110665695714,0,2967.060811180607,3.657399999999999
1411291380464115470,AGN,37.77177,yes,256,19.1,21.3376,19.9884234375,19.922800000000002,17.6849,0.481162510394684,0.547181916952802,0.27847515538572,0.07952632002382161,801.4807257347105,0,2738.757062476907,3.6526999999999994
1202121010054134906,Blazar,2.61774,no,277,17.05,20.371,18.085895667870037,18.0917,16.7186,0.5809630656111913,0.4130383006613499,0.1253614985472478,0.042348987114069404,910.715288880992,0,2996.861130856494,3.6524
1211041040244133578,Blazar,4.9524,no,288,17.14,20.7104,19.24109027777778,19.3778,17.0617,0.6934890922644849,0.489833428240534,0.22785999997520717,0.069947064776065,903.6644771224345,0,2953.8554496528013,3.6487000000000016
1504301520404124884,HPM,53.0853,yes,170,13.19,16.6361,13.229990588235292,13.1709,12.9893,0.38910749830392427,0.0755800467682727,0.05255446125407962,0.002719857025882994,833.4081381071362,0,2712.8299489006968,3.646799999999999
1103011040824130139,CV,4.16326,yes,19,16.37,19.3951,16.83992105263158,16.3719,15.7496,1.2378273239739899,0.218553160403439,0.09454533695318905,0.05202015948325709,812.066971773011,0,1906.9034212962943,3.6455
1210161350174146514,YSO,35.50481,yes,285,17.33,19.8138,18.373306315789474,18.512,16.1719,0.6661315946859454,0.431981703146985,0.15206969265884257,0.0392779951760084,926.1470075502922,0,2944.0317124771027,3.6418999999999997
1501231400524112601,SN,40.27986,yes,19,18.66,21.4507,20.180357894736844,20.6017,17.8102,1.0939322898586192,0.6364546127591489,0.35178921388060325,0.14838102825503996,857.5203580247664,1,2535.136605266096,3.640500000000003
1110181430644248816,SN,45.02496,yes,101,17.94,21.3539,19.89948712871287,19.9155,17.7149,0.7963596650588669,0.6098762353609339,0.29195737820980333,0.11781004971231146,871.2871754432266,1,2931.017167071812,3.6389999999999993
1210230210184130483,Flare,-20.58227,no,117,18.23,19.5685,18.857518803418802,18.903,15.9303,0.40009988083400394,0.2288865670072219,0.16726959807073552,0.0231250951003532,910.9459931398778,0,2933.015423842706,3.6381999999999994
1305211380674115604,Blazar,37.68202,yes,240,17.04,20.5101,18.95538583333333,18.9872,16.872,0.5037331896209178,0.538892654629623,0.1760477658266205,0.048794825622653665,853.7167901500019,0,3082.8243865742916,3.6381000000000014
1003201400534140919,Comet,42.01318,yes,13,19.4,21.281,20.026346153846152,20.5291,17.6429,1.2969493626811235,0.579270612122501,0.3576233583839713,0.18497531456576066,630.0957180437072,0,1562.8549885414031,3.638099999999998
1512060070464171296,CV,-5.71164,yes,139,17.01,20.9428,19.238524460431655,19.2316,17.3051,0.5810048940702511,0.462639902532256,0.19635179707790998,0.05603723038463678,854.9367768293138,0,2652.8257103474025,3.637699999999999
911081490394132519,Blazar,50.19243,yes,128,18.13,21.1931,19.5669984375,19.82265,17.5582,0.8712596090125786,0.536807520885934,0.2464185776696795,0.09752306293749234,750.8732083350252,0,2896.0611496180936,3.634900000000002
1304161260544128382,SN,27.1956,yes,17,18.69,21.5675,19.35644705882353,18.8443,17.9334,1.2809811718550197,0.609149125777203,0.25048420222447,0.17593206280831317,472.14414912162346,1,1549.9694826966006,3.6341
711160011174143307,CV,-0.12319,yes,5,15.77,19.3584,16.482419999999998,15.7766,15.7254,1.6078819365861412,0.209224986166053,0.09426653559084884,0.0642644501972421,323.7892203733404,0,724.0236765508962,3.632999999999999
1104131150874170907,SN,16.82447,yes,69,17.49,21.1018,19.563736231884057,19.9281,17.4707,0.9204025567446336,0.558686157539815,0.2547062982023568,0.09689725241851323,750.0688623871858,1,2651.8436572225983,3.6311
1206181260644127774,SN,27.43648,yes,7,16.71,20.2412,18.109285714285715,16.7627,16.6122,1.7640267632404483,0.313910278218423,0.16132132794017226,0.10872906371744688,614.3356892701946,1,1802.987718749806,3.628999999999998
1004081010524121675,SN,1.47549,yes,19,17.79,21.2715,18.848326315789475,18.5242,17.6427,1.237327827682662,0.561883895341763,0.20288640470118433,0.14492474085897997,441.31173868509694,1,1767.1476227659077,3.6287999999999982
1405101400394121334,Blazar,41.42442,yes,257,16.73,21.118,18.997401167315175,19.1318,17.4908,0.6772630589758477,0.55327541883481,0.1787429843205029,0.058479359397561374,793.8778170627074,0,2896.0606104284016,3.6271999999999984
1302181380414137316,SN,38.97688,yes,38,18.51,21.4812,19.74524736842105,19.78125,17.8555,1.214216782758924,0.604122736138085,0.29448812638121374,0.17386650637426798,861.6021863172695,1,2674.810681203395,3.625700000000002
1502270150764128145,Blazar,-15.5307,no,148,16.6,20.16,18.527543243243244,18.69305,16.5364,0.7018288970271437,0.504381033544923,0.1580722671796969,0.051570247756705864,832.9582463081134,0,2867.1017585992013,3.6235999999999997
1406091041264123166,SN,4.50965,yes,5,19.18,21.1276,19.70498,19.6363,17.5047,1.391710155528083,0.459373259069323,0.36685954233724355,0.11338171789172204,1322.8441497099748,1,2599.9471478470005,3.6229000000000013
1312101041154123121,CV,3.89605,yes,19,17.41,20.9648,18.8693,19.3625,17.3454,1.2603259547522694,0.533975464329886,0.25734380196057327,0.1222089491130913,795.952883251289,0,2313.8562437613,3.619399999999999
1306121211114135438,CV,21.06279,yes,22,17.67,20.9349,18.898095454545455,19.048949999999998,17.3184,1.1967507834120694,0.498338597152707,0.2162585561991066,0.1223719219740838,857.6234314299209,0,2195.9607297222974,3.6164999999999985
801101070114130042,Flare,8.42057,yes,38,19.92,21.2212,20.200602631578946,20.259999999999998,17.6073,0.7259202195338185,0.5850647350250009,0.3437971033296638,0.10471583821490617,818.1590132261529,0,2905.0617302778046,3.613900000000001
812301121184105228,CV,11.64038,yes,79,17.7,21.2118,19.975222784810125,20.1193,17.6006,0.8239920282084758,0.5714708134326899,0.31002048340806415,0.11057460238534728,615.2632615787929,0,2936.981383807899,3.6112
1001081010294129406,CV,1.0085,yes,328,15.59,17.5542,16.01031524390244,16.43035,13.944,0.9208593455367253,0.215488838879915,0.0705080070761764,0.014757711330518695,866.6741221771107,0,2908.028677476599,3.6102000000000007
1309050070084111234,SN,-7.85612,yes,224,17.0,20.5457,19.086818303571427,19.1464,16.9377,0.6143432848469751,0.479974667600452,0.18591507826195738,0.049695546527782894,890.435301994195,1,2968.955086424103,3.6080000000000005
1012021070194105972,CV,6.01296,yes,86,17.95,21.0382,18.98941976744186,18.74695,17.4333,1.0078395533860325,0.53500065925789,0.22441587546010605,0.116246673902424,926.3695392214468,0,2932.0024788426017,3.6049000000000007
1110181320174103285,YSO,31.35658,no,248,17.63,21.0397,18.537958870967742,18.226599999999998,17.4355,0.8344140780243369,0.5639443661355009,0.17271392178643252,0.09210081171699923,836.9670809186315,0,2951.059562638802,3.6041999999999987
1011111320024146366,CV,33.35653,yes,39,18.34,21.305,19.024923076923077,18.7664,17.7051,0.9395837159031032,0.570248607890352,0.1990330695732476,0.11458181713121843,968.0773460727472,0,2859.1112109954047,3.599899999999998
1211230090284118680,CV,-10.40033,no,13,16.75,20.0924,17.35086923076923,16.7486,16.493,1.088440493997885,0.2629761616798919,0.10293263223775988,0.052891840174238196,1188.0365052246862,0,2564.0494340856894,3.599400000000003
1109201210794130197,CV,22.11284,yes,356,17.73,20.8606,18.662866292134833,18.6057,17.2632,0.6760893242416547,0.4910536141032371,0.16328879042879343,0.05619386959282483,864.810480593767,0,2953.010045879506,3.5974000000000004
1208130041114126118,CV,-4.48551,no,294,15.05,18.4296,17.76738605442177,17.9075,14.8365,0.6385092522677166,0.376380038893348,0.11501995712659162,0.03172738016431828,951.458919697575,0,3063.757462360896,3.5931000000000015
1406091180904129263,CV,17.90453,no,26,17.33,21.1071,19.442334615384617,19.6771,17.5156,1.0742267615144616,0.507254292726356,0.2583022930990438,0.13120727249288994,1019.0230256710195,0,3018.809714513889,3.5915
1103301210794125313,SN,21.31189,yes,71,19.17,21.5388,20.30841267605634,20.447,17.9506,0.7697526955234344,0.591350611831675,0.3627087121774079,0.12860666287149966,716.4397631952485,1,2894.0792416316035,3.588199999999997
1104041180464131580,Flare,18.8896,yes,474,17.57,19.4416,18.68590611814346,18.68625,15.8535,0.23230122181781448,0.596441575842659,0.15084732828291608,0.03891385475943952,901.6316667161665,0,3121.3004275345957,3.5881000000000007
910271380164178051,Blazar,38.98514,yes,70,17.38,20.807,18.707064285714285,18.650399999999998,17.223,0.8992119989973378,0.449295913644501,0.18050966279687838,0.07964999692568617,450.31520961098136,0,2187.1613740161993,3.5839999999999996
1304301090774115713,Comet,9.56575,yes,114,18.38,20.7731,19.360376315789473,19.40355,17.1925,0.513314799702275,0.45434100459014,0.20513416044219543,0.05006154717567703,673.2749686312139,0,2253.007599606586,3.5806000000000004
1310070040284141639,YSO,-3.47402,yes,141,13.99,17.5265,17.124062411347516,17.3546,13.9468,0.7336846539935076,0.121599374434224,0.089391224005013,0.011423158567956648,841.1805534907228,0,2902.0626154513957,3.579699999999999
1110201211154112050,SN,20.35867,yes,26,18.07,21.1799,18.920434615384615,18.45415,17.6048,1.1500301599322715,0.548551048473301,0.20123699452269278,0.14137398607358645,702.771469463626,1,2539.0012213888986,3.575099999999999
812041260544128122,SN,27.41119,yes,47,17.87,21.4462,19.761874468085107,19.7759,17.8735,0.7986775807731192,0.551595605001999,0.26240783734503953,0.10557233350136053,474.0355591652689,1,2705.8186473030946,3.572700000000001
1406240070714132883,Blazar,-6.1049,no,215,16.44,21.1218,19.08069813953488,18.9732,17.5496,0.6709298892966861,0.5857180530110511,0.20004970222437057,0.08078405916809317,945.69101365485,0,2951.028404328994,3.5721999999999987
1301161120464102418,AGN,11.38615,yes,243,18.82,21.1946,19.468558436213993,19.4375,17.6234,0.5823977837823242,0.5365484195841121,0.2201680266503989,0.07309206842822213,767.8952765710303,0,3130.252597395811,3.571200000000001
809231150074107756,SN,14.64064,yes,287,16.8,20.3169,19.050083275261322,19.1214,16.7458,0.5152968187342396,0.474869855661007,0.18833964795906613,0.04780773529541498,951.3674011852632,1,2958.806596805385,3.5711000000000013
1306091570404118400,SN,57.47429,yes,50,18.06,21.4848,19.984828,20.09365,17.9144,0.7668965018215432,0.641395241999151,0.30029467392602177,0.10803468509702699,868.8809177402861,1,2684.9917441204016,3.5703999999999994
809211040084103568,SN,3.21826,yes,22,17.63,21.1988,18.970922727272725,19.0454,17.6286,0.9716024612938186,0.550483286201957,0.18618578344015868,0.10723952018618037,153.02775179368805,1,741.9752145945022,3.5702
902131090464114479,SN,9.23482,yes,95,18.19,21.2316,19.73406842105263,19.9526,17.6623,0.8343571930461842,0.5561056669849089,0.25699893951055025,0.09715125432179665,629.2497321708836,1,2808.2146135648,3.569300000000002
1202251320404143265,AGN,33.28572,yes,339,18.97,21.2848,19.708402359882005,19.6715,17.7191,0.5394065591276401,0.545550965519109,0.24447698990092065,0.07309777357855536,826.4059990553365,0,2898.024687812198,3.5656999999999996
1206091490394141995,Flare,50.56607,yes,188,18.42,21.3725,20.143643617021276,20.16005,17.808,0.5450357133092928,0.607701736730766,0.3058403691909139,0.08800057857154081,818.1367460538273,0,2921.0236821178987,3.564499999999999
911101210624114661,SN,20.70372,yes,25,18.55,21.3992,19.596804,19.9555,17.8354,1.1895968373360795,0.549929364563407,0.2618722673329879,0.14338948955743494,584.6867543339027,1,2324.8447501966148,3.5638000000000005
1309171070164130218,Blazar,7.79438,no,300,17.39,20.4933,18.735856000000002,18.79815,16.9371,0.8409929999414385,0.4773092703476889,0.18147373931088306,0.06982940774285068,962.9573920650533,0,2962.9311101273997,3.5562000000000005
1309300150064136355,SN,-14.58,no,23,17.57,21.1308,19.243095652173913,19.3982,17.5746,1.1781261186069494,0.529426313044647,0.23920859197933178,0.13765039221563533,859.8814622791572,1,2923.088562928104,3.5562000000000005
1311021400124123088,CV,40.24677,no,9,16.56,19.731,17.146522222222224,17.3639,16.1787,1.1312805363588856,0.447859640878879,0.12154778265108172,0.12287808244517688,478.51858600057733,0,1349.0950093521096,3.5523000000000025
1201191290494112719,Blazar,28.94749,yes,216,17.98,21.4414,19.678311574074073,19.745449999999998,17.8898,0.7745749454064937,0.6859016717116428,0.25842683615772066,0.10605888893020171,796.5729762529566,0,2977.9816800695044,3.5516000000000005
1012140040114122621,Var,-4.01284,yes,27,19.34,21.327,20.167025925925927,20.3917,17.7771,0.8237551594761232,0.565428519789496,0.3279947019959163,0.11723734726610552,663.968147484553,0,2867.1894314815,3.549900000000001
1202251090624111413,SN,8.99465,yes,25,19.75,21.0454,19.903768,19.899,17.4982,0.6944232317302367,0.504600486774374,0.27777254739096324,0.0996790028778916,188.29161446747423,1,1033.0137542016018,3.5472
1212121010294164062,Flare,2.31931,no,9,18.43,21.0552,19.0193,18.4314,17.5087,1.213101213831723,0.48681851096447,0.20014355105902298,0.13176072208047354,1079.8651741003873,0,2242.934929931005,3.546499999999998
1601211180424141819,CV,19.40458,yes,486,15.95,19.4682,17.948713580246913,18.2107,15.9222,0.6713669351011826,0.367081118474412,0.11956146273459951,0.03250409469309497,908.1232057684076,0,3127.259934919486,3.5459999999999994
1212101150604109404,SN,14.67763,yes,44,17.97,21.4123,19.93026818181818,20.2119,17.8705,1.0803052225402694,0.575491614190353,0.30313119638149855,0.1445713544703463,857.5861915146559,1,2714.6832584259027,3.5417999999999985
1111281010144134599,AGN,2.03338,yes,305,17.42,20.5224,17.98328262295082,18.0046,16.9808,0.5618077832515701,0.87625881296643,0.12125760846480105,0.06439493210920375,951.4553033105112,0,2963.8946887385027,3.5416000000000025
911101321054153113,CV,33.20674,yes,36,18.46,21.4215,19.052830555555555,18.6433,17.8809,1.0644752651811789,0.6172759066925301,0.22521907704566788,0.1450243480856693,1003.8353194038926,0,2921.0220157061995,3.5406000000000013
1204011460524120859,SN,46.47226,yes,14,17.82,21.3169,18.918557142857143,18.55925,17.7781,1.237410156312391,0.577372889410839,0.20585657075720734,0.14818698454914386,421.1441937534999,1,1534.991195567396,3.538800000000002
1009161090214101803,SN,8.51253,no,7,17.36,19.5198,17.825042857142858,17.3611,15.9812,1.2234565580860681,0.234892012252477,0.13192522057769754,0.0594935826707579,27.039714100751134,1,71.93265049780166,3.5386000000000006
1311061010294118517,CV,0.69669,yes,328,15.46,19.0584,17.307006097560976,17.42095,15.5199,0.6939874175678714,0.184483698809778,0.09513998384598524,0.02201634996726246,863.0691121255788,0,2908.028677476599,3.538499999999999
1011041210014132134,SN,21.69082,yes,11,19.67,20.1555,19.0413,19.4566,16.6174,1.079224175044278,0.28801726070087,0.19756737396823587,0.05246577694451905,584.9449972444824,1,1452.0484659952053,3.5381
1004091040814104323,SN,2.97637,yes,138,18.13,21.2545,19.74058768115942,19.8146,17.7198,0.7126486872597052,0.581184995956866,0.26694946801786446,0.09414081336740233,804.0450468957175,1,2990.803108205997,3.534700000000001
1502081400484121702,Blazar,41.23145,yes,564,18.15,21.0005,19.070211702127658,19.048000000000002,17.4679,0.563520349470886,0.8033956247411379,0.1889634873780985,0.07039587585801779,863.3048585152087,0,2922.999508031993,3.5325999999999986
1401041010214127020,SN,1.71497,no,3,19.42,20.3047,19.010833333333334,19.9526,16.7752,1.9441028530747364,0.3769709851657439,0.2547393254728785,0.14703017641827926,644.4089096322203,1,1124.0053331596937,3.5294999999999987
1006041460464125448,SN,47.27473,yes,192,17.17,20.5612,19.335320833333334,19.3812,17.0325,0.44873869223552465,0.401537417804717,0.2058544451512677,0.04080642732909184,804.9242135927187,1,2921.035021319294,3.5287000000000006
911111121124124015,CV,12.09676,yes,176,16.92,20.4045,18.76255,18.74255,16.8761,0.8999177809428716,0.429695394981173,0.17995373825495634,0.07186018963450247,917.4017537310807,0,3123.639946875097,3.5283999999999978
806061120884123727,CV,12.17383,yes,83,16.91,20.2118,17.78151686746988,17.4894,16.6838,0.8899997662125306,0.321947247353727,0.11907866506233451,0.0581221973064975,853.7989703564081,0,2895.1212200000955,3.5279999999999987
